"KDSATKER","KDDEPT","KDAKUN","REALISASI"
"430592","056","425259",3008802
"430606","056","425259",7370955
"430612","056","425259",16526683
"430621","056","425259",10900193
"430643","056","425259",3861911
"430652","056","425259",563137128
"430699","056","425259",542398
"430700","056","425259",2751618
"430719","056","425259",25580138
"430725","056","425259",44508607
"430731","056","425259",6416612
"430740","056","425259",1065812314
"430756","056","425259",95972349
"430762","056","425259",23169292
"430771","056","425259",5739628
"430787","056","425259",20408196
"430793","056","425259",20434229
"430807","056","425259",9782281
"430822","056","425259",18565008
"430838","056","425259",60854620
"430850","056","425259",5451653
"430875","056","425259",6101317
"430881","056","425259",200573
"430890","056","425259",5536933
"430901","056","425259",24275554
"430910","056","425259",18107578
"430932","056","425259",40279883
"430941","056","425259",4001775
"430957","056","425259",32429558
"430972","056","425259",42573792
"430988","056","425259",233570189
"430994","056","425259",38507731
"431008","056","425259",56507285
"431014","056","425259",580530829
"431020","056","425259",56118812
"431045","056","425259",34268486
"431051","056","425259",181252437
"431060","056","425259",9694857
"431076","056","425259",103085207
"431082","056","425259",9760550
"431091","056","425259",2252443
"431111","056","425259",20956854
"431127","056","425259",125693057
"431133","056","425259",12391688
"431142","056","425259",101659166
"431158","056","425259",214016794
"431164","056","425259",23061578
"431170","056","425259",71699771
"431189","056","425259",207676858
"431195","056","425259",363588828
"431215","056","425259",35072255
"431221","056","425259",9980409
"431230","056","425259",167503851
"431246","056","425259",7763472
"431261","056","425259",25642322
"431277","056","425259",4591668
"431283","056","425259",460277668
"431292","056","425259",416745121
"431303","056","425259",639800161
"431312","056","425259",866194449
"431328","056","425259",651377821
"431340","056","425259",2818641
"431359","056","425259",473660930
"431365","056","425259",37552661
"431371","056","425259",5413590
"431380","056","425259",11414291
"431396","056","425259",652581726
"431416","056","425259",3054271
"431422","056","425259",20671605
"431431","056","425259",7494462
"431453","056","425259",3146742
"431462","056","425259",2588975
"431478","056","425259",8681982
"431484","056","425259",63061856
"431490","056","425259",563229
"431504","056","425259",1708144953
"431529","056","425259",46219813
"431535","056","425259",1970424605
"431541","056","425259",112718465
"431550","056","425259",13949159
"431572","056","425259",539821224
"431597","056","425259",26924529
"431601","056","425259",19615731
"431617","056","425259",71657939
"431623","056","425259",72896262
"431632","056","425259",4506824
"431648","056","425259",61999678
"431660","056","425259",40747373
"431679","056","425259",83416397
"431685","056","425259",169223610
"431691","056","425259",1924660173
"431711","056","425259",97204491
"431720","056","425259",243816922
"431742","056","425259",186322603
"431751","056","425259",81389511
"431767","056","425259",53652352
"431773","056","425259",647387922
"431782","056","425259",11307011
"431798","056","425259",573889182
"431802","056","425259",1126685
"431818","056","425259",1227513
"431824","056","425259",1127843
"431830","056","425259",1290766
"431849","056","425259",295484
"431855","056","425259",1981307
"431861","056","425259",25760396
"431870","056","425259",23153960
"431886","056","425259",13309026
"431906","056","425259",1127749
"431912","056","425259",2539129
"431921","056","425259",74845025
"431937","056","425259",3589835
"431952","056","425259",21833726
"431968","056","425259",6978898
"431974","056","425259",1689247
"431980","056","425259",752986312
"432000","056","425259",20856614
"432019","056","425259",13549253
"432025","056","425259",1358334
"432031","056","425259",423018146
"432040","056","425259",5074086
"432062","056","425259",6855960
"432071","056","425259",39754302
"432087","056","425259",20774215
"432093","056","425259",68220074
"432107","056","425259",24444839
"432113","056","425259",563027
"432122","056","425259",14240682
"432138","056","425259",6536457
"432150","056","425259",13454785
"432169","056","425259",12185624
"432175","056","425259",4515478
"432181","056","425259",8301029
"432190","056","425259",3547734
"432201","056","425259",12426782
"432226","056","425259",11237624
"432232","056","425259",13412218
"432241","056","425259",38505471
"432263","056","425259",19033602
"432272","056","425259",744482
"432308","056","425259",26777612
"432339","056","425259",4980386
"432351","056","425259",1131096
"432376","056","425259",2252729
"432402","056","425259",12945816
"432427","056","425259",1125000
"432433","056","425259",563475
"432458","056","425259",9397049
"432464","056","425259",2990596169
"432470","056","425259",2254611
"432489","056","425259",5757689
"432495","056","425259",13800739
"432509","056","425259",5480026
"432515","056","425259",397871
"432521","056","425259",26005933
"432530","056","425259",42920630
"432546","056","425259",18647886
"432552","056","425259",27900074
"432561","056","425259",11016747
"432577","056","425259",11193499
"432583","056","425259",134546034
"432592","056","425259",31320176
"432603","056","425259",28202979
"446000","056","425259",2538865
"446016","056","425259",44930373
"446022","056","425259",65847693
"446062","056","425259",2582344
"446078","056","425259",7063668
"450752","056","425259",375370
"506336","056","425259",64938789
"506340","056","425259",19201959
"506357","056","425259",22660000
"506361","056","425259",34624269
"520408","056","425259",607383648
"528881","056","425259",1137145
"531521","056","425259",2328269
"552577","056","425259",61391911
"559946","056","425259",38043364
"561580","056","425259",3830280
"561597","056","425259",11115248
"579255","056","425259",45392158
"605760","056","425259",3586544
"605817","056","425259",26189503
"613565","056","425259",31909957
"613572","056","425259",61440896
"621960","056","425259",16248138
"621974","056","425259",22480800
"621981","056","425259",5209311
"621995","056","425259",7629331
"622000","056","425259",16832353
"622014","056","425259",20235794
"622021","056","425259",572680
"637415","056","425259",24523403
"637422","056","425259",49950885
"637436","056","425259",12711779
"637440","056","425259",128845980
"637457","056","425259",1940500275
"637461","056","425259",390516383
"637478","056","425259",37176004
"637482","056","425259",79760336
"637499","056","425259",4897952
"637504","056","425259",56529782
"637511","056","425259",15989920
"637525","056","425259",375891285
"637532","056","425259",1812637
"637550","056","425259",1712407
"648538","056","425259",5211702
"648542","056","425259",24320072
"648559","056","425259",5099887
"648563","056","425259",244298139
"648570","056","425259",342800
"648584","056","425259",11034603
"648591","056","425259",3687769
"649931","056","425259",5178741
"649945","056","425259",2253624
"649966","056","425259",9986809
"649970","056","425259",8145941
"649987","056","425259",3834310109
"650016","056","425259",4182588
"655324","056","425259",764841
"655331","056","425259",13641141
"655345","056","425259",8792406
"655352","056","425259",18093230
"655366","056","425259",97434013
"655370","056","425259",2975661
"655391","056","425259",4845890
"655409","056","425259",166808603
"655420","056","425259",18252763
"655434","056","425259",3064467
"662677","056","425259",336185996
"662681","056","425259",79192821
"662710","056","425259",3977097
"662724","056","425259",2252045
"664461","056","425259",1812859267
"664482","056","425259",91707751
"666362","056","425259",34333603
"666379","056","425259",56010458
"666383","056","425259",3590317
"666962","056","425259",415460412
"666976","056","425259",398364161
"666980","056","425259",1196322
"666997","056","425259",122262412
"667002","056","425259",9649144
"667016","056","425259",39521109
"667020","056","425259",356618609
"667041","056","425259",57134308
"667719","056","425259",8128553
"667744","056","425259",320462439
"667751","056","425259",455566594
"667861","056","425259",47839527
"669041","056","425259",11255918
"669055","056","425259",13458570
"669062","056","425259",55282106
"669076","056","425259",293108354
"669080","056","425259",104609373
"669097","056","425259",53917665
"669102","056","425259",87540073
"669119","056","425259",563654
"669123","056","425259",2676327
"669130","056","425259",2370478885
"670557","056","425259",2252953
"670561","056","425259",2263526
"670578","056","425259",2252990
"670582","056","425259",64010621
"670599","056","425259",582858137
"670625","056","425259",17471065
"670632","056","425259",54373194
