"kdsatker","kddept","kdmak","TARGET","volume"
"653051","013","425219",4830000,1.000
"653072","013","425131",1753000,1.000
"653093","013","425131",400000,1.000
"653108","013","425131",482000,1.000
"653112","013","425131",891000,1.000
"653129","013","425131",150000,1.000
"653133","013","425131",2030000,1.000
"653150","013","425131",676000,1.000
"653154","013","425131",3204000,1.000
"653161","013","425131",8958000,1.000
"653175","013","425131",7798000,1.000
"653182","013","425131",1324000,1.000
"653196","013","425131",431000,1.000
"653201","013","425131",11996000,1.000
"653218","013","425131",1493000,1.000
"653222","013","425131",2584000,1.000
"653243","013","425131",5160000,1.000
"653271","013","425131",300000,1.000
"653285","013","425131",306000,1.000
"653292","013","425131",2742000,1.000
"653353","013","425131",600000,1.000
"653381","013","425131",1296000,1.000
"653395","013","425131",419000,1.000
"653417","013","425131",1980000,1.000
"653421","013","425131",581000,1.000
"653442","013","425131",870000,1.000
"653458","005","425131",24416000,1.000
"653459","005","425232",1540000,154.000
"653459","005","425233",8200000,239.000
"653459","005","425239",15981000,4544.000
"653526","032","425151",24000000,398.000
"653530","024","425151",10750000,270.000
"653530","024","425421",8625000,525.000
"653530","024","425431",625000,1230.000
"653551","024","425151",2400000,12.000
"653551","024","425421",12000000,1200.000
"653551","024","425431",42483000,2446.000
"653568","024","425421",9820000,520.000
"653568","024","425431",2275000,3600.000
"653572","024","425151",3850000,20.000
"653572","024","425421",1860000,20.000
"653572","024","425431",19293000,2328.000
"653637","025","425351",18000000,30.000
"653643","025","425351",339000000,565.000
"653658","025","425351",251400000,419.000
"653662","025","425351",240600000,401.000
"653679","025","425351",150000000,250.000
"653683","025","425351",379200000,632.000
"653700","025","425351",3579000000,5965.000
"653706","025","425351",213600000,356.000
"653712","025","425351",303000000,505.000
"653726","025","425351",362400000,604.000
"653733","025","425351",646800000,1078.000
"653747","025","425351",702600000,1171.000
"653753","025","425351",97800000,163.000
"653768","025","425351",481800000,803.000
"653775","025","425351",105000000,175.000
"653789","025","425351",42600000,71.000
"653796","025","425351",79800000,133.000
"653802","025","425351",161400000,269.000
"653815","025","425351",82200000,137.000
"653823","025","425351",16200000,27.000
"653836","025","425351",222000000,370.000
"653843","025","425351",224400000,374.000
"653857","025","425351",936000000,1560.000
"653865","025","425351",503400000,839.000
"653878","025","425351",378000000,630.000
"653882","025","425351",604200000,1007.000
"653899","025","425351",750000000,1250.000
"653904","025","425351",468000000,780.000
"653910","077","425129",15000000,1.000
"653910","077","425131",278407000,12.000
"654603","022","424112",49765000000,22041.000
"654687","060","425259",114579000,58.000
"654720","060","425276",1170000000,1.000
"654734","060","425276",56700000,1.000
"654741","060","425276",218000000,1.000
"654776","060","425276",79700000,1.000
"654797","060","425276",967680000,1.000
"654802","060","425276",1426440000,1.000
"654819","060","425276",577500000,1.000
"654823","060","425276",196800000,1.000
"654886","060","425276",225600000,1.000
"654940","060","425276",16185000,1.000
"654954","060","425276",995000000,1.000
"655022","060","425276",397320000,1.000
"655057","060","425276",394460000,1.000
"655078","060","425276",151000000,1.000
"655099","060","425276",300000000,1.000
"655111","060","425276",172420000,1.000
"655167","060","425276",602350000,1.000
"655188","060","425276",211200000,1.000
"655192","060","425276",123260000,1.000
"655235","060","425276",224040000,1.000
"655242","060","425276",249500000,1.000
"655260","060","425276",174000000,1.000
"655277","060","425276",460800000,1.000
"655298","060","425276",159250000,1.000
"655303","060","425276",81310000,1.000
"655310","060","425276",50000000,1.000
"655324","056","425341",1891070000,14723.000
"655331","056","425341",156683000,1192.000
"655345","056","425341",124873000,638.000
"655352","056","425341",509025000,2970.000
"655366","056","425341",9121591000,47184.000
"655370","056","425341",832971000,6720.000
"655387","056","425341",456067000,2832.000
"655391","056","425341",305450000,1792.000
"655409","056","425341",2342575000,17043.000
"655413","056","425341",151900000,910.000
"655420","056","425341",3397318000,25888.000
"655434","056","425341",468708000,5490.000
"655441","056","425341",737980000,5730.000
"655476","015","425131",11738000,1.000
"655480","015","425122",87071000,1.000
"655480","015","425131",16976000,1.000
"655497","015","425122",137102000,1.000
"655497","015","425131",384000,1.000
"655502","015","425131",59981000,1.000
"655519","015","425122",116080000,1.000
"655519","015","425131",5062000,1.000
"655523","015","425131",1269000,1.000
"655523","015","425781",5550000,111.000
"655530","015","425122",55969000,1.000
"655530","015","425131",10259000,1.000
"655530","015","425781",6350000,127.000
"655544","015","425131",2705000,1.000
"655565","015","425122",96507000,1.000
"655572","015","425122",40138000,1.000
"655572","015","425131",591000,1.000
"655572","015","425781",3700000,74.000
"655608","015","425122",19440000,1.000
"655608","015","425131",2667000,1.000
"655608","015","425781",12550000,251.000
"655612","015","425122",8160000,1.000
"655612","015","425131",5925000,1.000
"655612","015","425781",5550000,111.000
"660024","006","425131",3700000,1.000
"660024","006","425233",1180000,1.000
"660024","006","425236",10500000,1.000
"660024","006","425237",70800000,1.000
"660024","006","425238",5900000,1.000
"660024","006","425249",4366000,1.000
"660056","032","424134",33032104000,2.000
"660056","032","424139",9562500000,2.000
"660056","032","424911",18349333000,18349332814.000
"662614","025","425411",186100000,529.000
"662614","025","425412",16676766000,1436.000
"662614","025","425419",1332255000,2548.000
"662621","086","425411",265000000,770.000
"662621","086","425412",12008600000,3406.000
"662621","086","425419",278250000,159.000
"662635","086","425411",250000000,900.000
"662635","086","425412",8652000000,3756.000
"662635","086","425413",200000000,1.000
"662635","086","425419",700000000,400.000
"662642","086","425151",74400000,402.000
"662642","086","425411",156250000,500.000
"662642","086","425412",8044900000,2488.000
"662642","086","425419",385000000,220.000
"662656","086","425151",36000000,180.000
"662656","086","425421",3192220000,280.000
"662660","056","425341",259335000,38.000
"662677","056","425341",1386525000,4664.000
"662681","056","425341",1350600000,9250.000
"662698","056","425341",120250000,694.000
"662703","056","425341",3750000,22.000
"662710","056","425341",1275325000,12812.000
"662724","056","425341",662200000,5113.000
"662745","004","425131",117982000,1.000
"662752","004","425129",62412000,1.000
"662752","004","425131",51678000,1.000
"662791","015","425122",33482000,1.000
"662791","015","425131",385000,1.000
"662791","015","425781",18300000,366.000
"662809","015","425122",8986000,1.000
"662809","015","425131",164000,1.000
"662809","015","425781",1300000,26.000
"662813","015","425131",2184000,1.000
"662813","015","425781",2650000,53.000
"662815","022","425516",1009766000,100150166.000
"662816","022","425131",3759000,1.000
"662816","022","425139",129600000,12.000
"662816","022","425516",2752966000,186937214.000
"662820","015","425122",141901000,1.000
"662820","015","425131",24000,1.000
"662820","015","425781",8850000,177.000
"662834","015","425122",24516000,1.000
"662834","015","425781",46650000,933.000
"662855","022","425131",713000,1.000
"662855","022","425516",104900000,19407100.000
"662862","022","425516",732001000,47918082.000
"662876","025","425411",76500000,310.000
"662876","025","425412",2746500000,2329.000
"662876","025","425419",6000000,20.000
"662880","025","425411",150000000,965.000
"662880","025","425412",10123500000,11903.000
"662880","025","425419",25000000,28.000
"662897","032","425289",1000000000,1708.000
"662945","013","425131",333000,1.000
"662952","013","425211",36750000,105.000
"662952","013","425213",83950000,102.000
"662952","013","425214",4000000,4.000
"662967","013","425211",3852000000,11002.000
"662967","013","425213",17000000,14.000
"662967","013","425214",330000000,340.000
"662968","013","425211",220000000,610.000
"662968","013","425213",13184750000,17930.000
"662968","013","425214",7500000,10.000
"662972","005","425131",31358000,1.000
"662973","005","425231",30000,3.000
"662973","005","425232",1120000,112.000
"662973","005","425233",4200000,127.000
"662973","005","425239",10594000,4372.000
"662986","005","425131",6797000,1.000
"662987","005","425232",2080000,208.000
"662987","005","425233",6620000,189.000
"662987","005","425239",15521000,367227.000
"662990","005","425131",21881000,1.000
"662991","005","425233",12715000,424.000
"662991","005","425239",17672000,1701.000
"663005","005","425131",11975000,1.000
"663006","005","425231",40000,4.000
"663006","005","425233",3730000,125.000
"663006","005","425239",14777000,1401.000
"663012","005","425131",350000,1.000
"663013","005","425233",3070000,103.000
"663013","005","425239",9621000,964.000
"663026","005","425131",25618000,1.000
"663027","005","425232",1400000,140.000
"663027","005","425233",4410000,147.000
"663027","005","425239",24418000,16395.000
"663030","005","425131",21867000,1.000
"663031","005","425232",60000,6.000
"663031","005","425233",4280000,142.000
"663031","005","425239",9360000,4774.000
"663047","005","425131",4625000,1.000
"663048","005","425231",50000,5.000
"663048","005","425232",850000,85.000
"663048","005","425233",2545000,83.000
"663048","005","425239",7808000,7997.000
"663051","005","425131",7491000,1.000
"663052","005","425232",220000,22.000
"663052","005","425233",1350000,45.000
"663052","005","425239",12939000,21033.000
"663073","013","425131",7000000,1.000
"663073","013","425219",5000000,1.000
"663090","013","425131",912000,1.000
"663157","005","425131",2020999000,1.000
"663161","005","425131",20885000,1.000
"663182","005","425131",1335000,1.000
"663335","005","425131",1151000,1.000
"663398","005","425131",41462000,1.000
"663399","005","425239",8950000,895.000
"663403","005","425131",35549000,1.000
"663404","005","425239",850000,85.000
"663410","015","425131",45384000,1.000
"663424","015","425122",616409000,1.000
"663424","015","425131",29872000,1.000
"663431","015","425122",694250000,1.000
"663431","015","425131",13714000,1.000
"663431","015","425781",100000,2.000
"663445","015","425122",176712000,1.000
"663445","015","425131",7797000,1.000
"663466","015","425131",3158000,1.000
"663470","015","425122",41040000,1.000
"663470","015","425131",58125000,1.000
"663487","015","425781",3200000,64.000
"663491","015","425131",3140000,1.000
"663491","015","425781",3000000,60.000
"663509","015","425122",4200000,1.000
"663509","015","425131",27018000,1.000
"663509","015","425781",1400000,28.000
"663513","015","425122",10085000,1.000
"663513","015","425131",7504000,1.000
"663513","015","425781",20000000,400.000
"663520","015","425122",86191000,1.000
